as_of_date,ticker,company_name,sector,price,fair_value_bear,fair_value_base,fair_value_bull,base_upside,dispersion,quality_score,opportunity_score,confidence_score,confidence,data_completeness,methods_used,pe,pb,dcf,comps,roe,net_margin,ebitda_margin,fcf_margin,debt_equity,eps_growth,revenue_growth,beta,discount_rate,discount_rate_source
2026-09-26,OLFI,,Unclassified,22.425,25.05833400990501,28.034352908274137,31.010371806643263,0.25013836826194585,0.21231229471259,39.6,62.7,86.3,High,100,2,11.991978609625669,5.76478149100257,,31.010371806643263,0.5614615384615385,0.07232103046816943,0.14532243415077203,-0.094707290892577,2.6557692307692307,-0.16260604064943718,-0.24318333815473625,,0.25,Fallback
2026-09-26,ORAS,,Unclassified,,,,,,,,,35.0,Low,0,0,,,,,,,,,,,,,0.25,Fallback
2026-09-26,ORHD,,Travel & Leisure,40.690265486725664,3.1824052868051176,40.690265486725664,40.690265486725664,0.0,1.0701990195328455,62.9,62.0,85.1,Medium,100,3,8.602593126157645,2.420598779698136,3.1824052868051176,40.690265486725664,0.26240439301823887,0.18956540218892784,0.27156164771721036,0.01851521269436475,0.5828103549715631,-0.2557608311308277,-0.24223300491812383,,0.25,Fallback
2026-09-26,ORWE,,Unclassified,26.988017019741097,40.33453763091662,48.13322453405151,55.931911437186386,0.7835035637795541,0.3240458946446755,69.9,85.0,91.5,High,100,2,8.966118611209668,0.8957191178141751,,55.931911437186386,0.1402324192733453,0.10919951355604836,0.1482938693754918,0.12815652049502826,0.3869367507234394,-0.16939203163555105,-0.1641995420704213,,0.25,Fallback
2026-09-26,PHAR,,Healthcare,110.51196966105712,110.8656160449006,119.05336612596467,127.24111620702874,0.07728933337360848,0.1375475611903489,40.9,58.9,87.1,High,100,2,14.446009106020538,3.0629703342865056,,110.8656160449006,0.2034788316376764,0.1254552812626467,0.22996762444354513,-0.1489275596924322,1.6506399737446669,-0.08449497260883154,-0.19176276751527244,,0.25,Fallback
2026-09-26,PHDC,,Unclassified,13.52127659574468,17.05359733242933,17.973924589735002,18.894251847040675,0.3293067753226517,0.10240693430206953,48.8,67.7,89.0,High,100,2,9.58955786932247,2.0181009844395046,,17.05359733242933,0.1956964233788892,0.10065307343337156,0.20255247021287204,0.03644249464080961,1.70955704177571,-0.2814964300604451,-0.28084609130353444,,0.25,Fallback
2026-09-26,PHTV,,Travel & Leisure,347.25738396624473,321.365192330428,347.2573839662448,347.2573839662448,1.6369246986648239e-16,0.3562944768983074,77.8,67.7,92.9,High,100,3,9.879299686095157,3.4583944225300742,321.365192330428,445.09108029975584,0.32801659125188537,0.26865348980852377,0.4203211859172329,0.43638048177887584,0.02393288084464555,-0.42392914088575195,-0.3774025274619952,,0.25,Fallback
2026-09-26,POUL,,Unclassified,38.20459290187891,61.37281805634489,65.73369582153583,70.09457358672678,0.7205705081156102,0.13268317597813278,80.1,86.8,95.0,High,100,2,8.34161417071592,2.2659900890794136,,70.09457358672678,0.3013916015625,0.1547962382445141,0.1999373040752351,0.034754858934169276,0.037305908203125,,-0.20718410533210885,,0.25,Fallback
2026-09-26,PRDC,,Real Estate,7.259615384615385,6.874782608695652,15.994232510177042,15.994232510177042,1.2031790477594866,1.4343440757481671,68.0,88.5,86.1,Medium,100,3,12.304432855280314,0.9823566149682524,29.81601525580683,,0.04300583726000422,0.09004564865262848,0.14902076277426005,0.6595494036224415,0.8733384907518109,0.11570564909204784,-0.0668101484282001,,0.25,Fallback
2026-09-26,QNBE,,Financials,60.134883720930226,72.25407986295407,77.52757380739988,82.8010677518457,0.2892279657043062,0.13604176386447075,59.9,68.6,85.5,High,90,2,4.491029404102332,1.0242698640935144,,,0.2653245121054753,0.5721712746735759,,-3.1715303582995262,0.03710290642068404,-0.2536952197821404,-0.23586496848865524,,0.25,Fallback
2026-09-26,RAYA,,Unclassified,6.915887850467289,8.174108955102703,9.432721132019438,10.691333308936173,0.36392048800821614,0.2668608897265853,41.8,66.1,86.4,High,100,2,11.337521066339818,4.704685612562781,,10.691333308936173,0.285777045579352,0.0389736830280245,0.10706529065500352,0.014141665293650674,2.8261394838001097,-0.45270259577981653,-0.2406920149828924,,0.25,Fallback
2026-09-26,RMDA,,Healthcare,5.77832512315271,2.4949238471966417,4.026191423853392,5.557459000510143,-0.3032251841072135,0.7606531411222386,57.8,53.3,85.9,Medium,100,2,38.52216748768473,5.024630541871922,,5.557459000510143,0.1393681550126369,0.0754010938924339,0.24658158614402917,0.034480401093892436,1.016849199663016,-0.11813979377827954,-0.2225897101454163,,0.25,Fallback
2026-09-26,SAUD,,Financials,23.29675165717744,27.35834091898261,27.963746001445266,28.569151083907926,0.20032811496404412,0.04329928346734152,56.4,65.5,85.5,High,90,2,5.042586938782995,1.0479870291127953,,,0.24020032150364784,0.45396120588922645,,-1.7619770974526758,0.41158649684679116,-0.2158200783423666,-0.21506520768516946,,0.25,Fallback
2026-09-26,SCEM,,Materials & Chemicals,84.58264637092137,72.70590287025507,141.38702052284108,141.38702052284108,0.6715842621288386,0.7257657687451575,96.6,89.4,93.9,Medium,100,3,6.67582055019111,3.0982654348322844,72.70590287025507,141.38702052284108,0.4517623929223424,0.349370112945265,0.3991094700260643,0.29745873153779323,0.024888358376632495,,-0.309728084320681,,0.25,Fallback
2026-09-26,SCTS,,Unclassified,572.937293729373,278.53215321802236,288.14206102079976,297.75196882357716,-0.49707923681277466,0.06670256864778726,82.7,57.3,96.0,High,100,2,25.784756693491136,13.201320132013203,,278.53215321802236,0.5280728376327769,0.6825760052304675,0.7420725727361883,0.455050670153645,0.0011962569549822965,-0.19870874864091492,-0.15860089317366188,,0.25,Fallback
2026-09-26,SKPC,,Materials & Chemicals,17.212389380530972,1.563329426001827,4.033451941887379,6.503574457772931,-0.7656657740702962,1.2248181217846388,57.9,41.4,84.1,Medium,100,2,36.62210506495952,2.8735207646963223,,1.563329426001827,0.09107773851590106,0.04018187723286781,0.030439753166612536,-0.006446898343618058,0.35203180212014135,-0.02224445745082626,-0.19718545130624343,,0.25,Fallback
2026-09-26,SPHT,,Travel & Leisure,73.44901354884716,,,,,,74.3,,83.9,High,80,0,,133.5436609979039,,,-0.01491658488714426,,,,0.0,,,,0.25,Fallback
2026-09-26,SPIN,,Unclassified,16.79973386560213,0.13400178614922464,0.2341163070541667,0.33423082795910874,-0.9860642847721818,0.855254571239917,43.9,31.9,82.4,Medium,100,2,1679.9733865602127,8.038150174929248,,0.33423082795910874,0.006596498679373001,0.007341861907997755,0.05874966762194581,-0.07235500930658552,0.5296975166903362,,-0.29174731389658937,,0.25,Fallback
2026-09-26,SUGR,,Unclassified,57.0323488045007,,,,,,5.4,,81.1,High,100,0,,2.970434833567745,,,-0.5633699633699634,-0.16838186993650098,-3.18743157433764,-0.07432340705058026,2.2677655677655677,,-0.18691209344374493,,0.25,Fallback
2026-09-26,SVCE,,Materials & Chemicals,10.906979637539916,0.48124853272145623,0.4918264894360711,0.5024044461506859,-0.9549071781757719,0.04301499387210127,46.6,35.0,89.0,High,100,2,,1.6962643293219155,0.5024044461506859,0.48124853272145623,-0.09032226877215598,-0.10162073966642494,0.08917693981145758,0.01629804205946338,0.6197228488559459,,-0.3381693799663975,,0.25,Fallback
2026-09-26,SWDY,,Unclassified,118.4626168224299,102.10936104570919,113.42863738657458,124.74791372743996,-0.042494244774290466,0.1995841015402189,48.9,58.2,88.3,High,100,2,15.54627517354723,3.6028776405848504,,124.74791372743996,0.24409075961854654,0.057888596348935,0.10019528081755905,-0.00953943674274092,1.1112660309108846,-0.27848351294501805,-0.283482225475463,,0.25,Fallback
2026-09-26,TALM,,Unclassified,20.39398397907471,11.256150036534871,12.395630553426766,13.535111070318663,-0.39219180685121025,0.18385196492918826,62.0,53.5,91.0,High,100,2,24.278552356041324,6.642991524128571,,13.535111070318663,0.15978871488938604,0.26099472188388145,0.5286236297198539,-0.018574908647990256,0.6216753666418096,-0.21524851802565148,-0.24552444923820582,,0.25,Fallback
2026-09-26,TAQA,,Unclassified,17.172932330827066,11.120755575138224,11.992463522731896,12.864171470325566,-0.3016647773540533,0.14537595981698595,52.9,53.1,89.5,High,100,2,17.88847117794486,5.188197078799718,,11.120755575138224,0.23970808383233533,0.04341342732233029,0.07401633510692378,0.07499915274341681,2.625,-0.18274165797437714,-0.20960832934878237,,0.25,Fallback
2026-09-26,TMGH,,Unclassified,91.83009708737865,87.00717687574232,93.7542582438304,100.5013396119185,0.02095349147481432,0.14393119831508214,56.7,62.3,90.3,High,100,2,12.244012944983819,2.0640615214065776,,87.00717687574232,0.09237168607013937,0.22631232154623326,0.3242843546379676,-0.05526026795519438,0.4411321747029715,-0.36571288034119254,-0.25812185696262,,0.25,Fallback
2026-09-26,UBEE,,Financials,15.418181818181818,9.708564329379966,14.853675775429242,19.998787221478516,-0.03661300984833927,0.692772822544067,61.0,59.7,81.5,Medium,90,2,9.820497973364215,0.9488111888111888,,,0.1216374269005848,0.34782608695652173,,-3.3468705207835643,0.3791701475912002,0.11617900762012123,-0.15884855844560064,,0.25,Fallback
2026-09-26,VALU,,Unclassified,10.620853080568722,4.78386376552732,5.6280750182674355,6.47228627100755,-0.47009199961872883,,49.0,46.6,84.3,High,90,1,25.28774542992553,8.107521435548643,,,0.3305375953505267,0.616928813559322,,-7.429830508474576,5.580820922629858,0.11994446021554528,-0.3174790575406734,,0.25,Fallback
2026-09-26,ZMID,,Real Estate,8.04,5.713771830428605,8.04,8.04,0.0,0.5227914731386071,62.2,61.3,83.0,High,90,3,11.652173913043478,3.045454545454545,,9.917015274463006,0.31843323216995445,0.7630818181818182,0.8464181818181818,-0.1905090909090909,,-0.20436346381319848,-0.1747919824477785,,0.25,Fallback
